t,press,temp,fm,ax,ay,az,avx,avy,avz,q0,q1,q2,q3,ax,ay,az,vx,xy,vz,x,y,z
1.092814,1020.090820,56.410416,0, -0.057428,-9.982856,-0.110070, 0.026101,-0.001598,0.014116, 0.000000,1.000000,0.000000,0.000000, -0.057428,0.176856,0.110070, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.102814,1020.094238,56.414581,0, -0.114855,-10.025927,-0.157926, 0.022905,-0.001864,0.012518, 0.000000,1.000000,0.000000,0.000000, -0.114855,0.219927,0.157926, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.112814,1020.094238,56.414581,0, -0.119641,-10.016355,-0.143569, 0.027965,-0.001332,0.013583, 0.000000,1.000000,0.000000,0.000000, -0.119641,0.210355,0.143569, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.122815,1020.094238,56.414581,0, -0.095713,-9.920642,-0.172283, 0.024503,0.003462,0.005327, 0.000000,1.000000,0.000000,0.000000, -0.095713,0.114642,0.172283, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.132817,1020.094238,56.414581,0, -0.028714,-9.987642,-0.205783, 0.025302,-0.000266,0.006392, 0.000000,1.000000,0.000000,0.000000, -0.028714,0.181643,0.205783, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.142817,1020.134033,56.412498,0, -0.114855,-9.887143,-0.019143, 0.027166,0.001598,0.006658, 0.000000,1.000000,0.000000,0.000000, -0.114855,0.081143,0.019143, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.152817,1020.134033,56.412498,0, 0.062213,-10.068998,-0.330210, 0.030096,-0.013850,0.002663, 0.000000,1.000000,0.000000,0.000000, 0.062213,0.262999,0.330210, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.162817,1020.134033,56.412498,0, 0.263210,-9.949356,-0.483350, 0.034358,-0.015980,0.006126, 0.000000,1.000000,0.000000,0.000000, 0.263210,0.143356,0.483350, 0.000000,0.000000,0.000000, 0.000000,0.000000,0.000000
1.172817,1020.134033,56.412498,1, -0.311067,-9.939785,0.019143, 0.043147,-0.017578,0.029563, -0.000216,1.000000,0.000148,0.000088, -0.314003,0.133700,-0.014909, -0.003140,0.001337,-0.000149, -0.000031,0.000013,-0.000001
1.182818,1020.100098,56.414581,1, 0.076570,-14.002798,-0.512064, 0.024769,-0.047674,0.019443, -0.000340,1.000000,0.000245,0.000326, 0.069369,4.196484,0.521621, -0.002446,0.043306,0.005068, -0.000056,0.000446,0.000049
1.192818,1020.100098,56.414581,1, 7.690532,-21.975683,14.500505, -0.082565,-0.339047,0.308152, 0.000073,0.999996,0.001787,0.002021, 7.670517,12.195009,-14.472682, 0.074259,0.165256,-0.139659, 0.000687,0.002099,-0.001347
1.202818,1020.100098,56.414581,1, 21.970898,-16.194624,-19.836498, 0.523086,-0.527880,-0.463693, -0.002533,0.999986,-0.000537,0.004665, 21.801838,6.263891,20.122416, 0.292277,0.227895,0.061565, 0.003609,0.004378,-0.000732
1.212818,1020.100098,56.414581,1, 11.514262,-40.089352,-11.705688, 1.289339,5.834650,-0.149682, -0.008958,0.999659,-0.001389,-0.024507, 12.202616,30.039391,11.840567, 0.414303,0.528289,0.179971, 0.007753,0.009661,0.001068
1.222818,1020.100098,56.414581,1, -6.843473,-9.719645,42.338604, -0.263940,2.867653,0.233844, -0.007589,0.999216,-0.000381,-0.038846, -10.096258,0.557107,-41.527508, 0.313341,0.533860,-0.235304, 0.010886,0.014999,-0.001285
1.232821,1020.105957,56.414581,1, 1.378266,-24.957140,5.632704, -1.665940,2.617563,0.562771, 0.000851,0.998648,0.002008,-0.051941, 0.684190,15.145559,-5.782510, 0.320185,0.685361,-0.293147, 0.014089,0.021855,-0.004217
1.242821,1020.105957,56.414581,1, 3.512664,-18.965511,-7.451250, -1.302922,3.553205,0.422677, 0.007430,0.997534,0.003795,-0.069683, 4.350694,9.294230,6.618405, 0.363692,0.778303,-0.226963, 0.017726,0.029638,-0.006487
1.252823,1020.105957,56.414581,1, -6.460621,-15.811772,-11.519048, -1.179608,3.418439,0.543594, 0.013438,0.996122,0.006222,-0.086726, -4.607448,6.254635,12.052706, 0.317608,0.840862,-0.106412, 0.020902,0.038048,-0.007551
1.262825,1020.105957,56.414581,1, -1.550549,-13.576875,-14.352150, -0.520689,1.769278,0.469819, 0.016180,0.995260,0.008455,-0.095521, 0.932437,4.225942,13.962636, 0.326934,0.883130,0.033243, 0.024172,0.046882,-0.007219
1.272825,1020.122559,56.418751,1, -12.653246,-29.953354,-9.427721, 0.308152,1.664608,0.389651, 0.014762,0.994436,0.010676,-0.103756, -11.163157,20.195251,11.022664, 0.215303,1.085083,0.143469, 0.026325,0.057732,-0.005784
1.282825,1020.122559,56.418751,1, -29.594431,-5.819345,5.728417, 0.261543,-1.192925,-0.488995, 0.013271,0.995079,0.008292,-0.097845, -30.249075,-4.561600,0.008359, -0.087188,1.039467,0.143553, 0.025454,0.068127,-0.004349
1.292827,1020.122559,56.418751,1, 8.681160,-7.336394,-6.537191, 0.637079,-2.394905,-0.609912, 0.009900,0.996237,0.005409,-0.085933, 9.579491,-2.257656,4.814147, 0.008626,1.016885,0.191704, 0.025540,0.078298,-0.002431
1.302827,1020.122559,56.418751,1, 5.484349,-0.689133,-3.081956, 0.572891,-1.257378,-0.330258, 0.006939,0.996790,0.003947,-0.079669, 5.897700,-9.035288,2.162081, 0.067603,0.926533,0.213325, 0.026216,0.087563,-0.000298
1.312827,1020.102783,56.418751,1, 4.407579,14.170295,4.709075, 0.193095,0.264473,-0.313213, 0.005846,0.996695,0.002473,-0.080994, 3.672807,-24.014374,-5.199246, 0.104331,0.686389,0.161332, 0.027259,0.094427,0.001315
1.322827,1020.102783,56.418751,1, 15.845271,7.101897,0.765703, -0.127842,-0.882908,0.039684, 0.006510,0.997038,0.002593,-0.076593, 15.586028,-16.851328,-3.087906, 0.260191,0.517876,0.130453, 0.029861,0.099606,0.002620
1.332827,1020.102783,56.418751,1, -2.143969,-20.128424,-2.306681, 0.181908,0.991840,0.270865, 0.005694,0.996647,0.004045,-0.081526, -1.921638,10.332874,2.409183, 0.240975,0.621204,0.154545, 0.032271,0.105818,0.004165
1.342827,1020.102783,56.418751,1, -3.957729,-30.407990,-2.234896, 0.152079,2.284108,0.258613, 0.004995,0.995649,0.005460,-0.092892, -3.834767,20.583811,2.656888, 0.202627,0.827042,0.181114, 0.034297,0.114088,0.005976
1.352827,1020.095947,56.414581,1, -7.082755,-12.179467,1.497907, 0.030096,0.937241,0.055931, 0.004846,0.995202,0.005776,-0.097554, -7.389784,2.281220,-0.197401, 0.128729,0.849855,0.179140, 0.035584,0.122587,0.007768
1.362828,1020.095947,56.414581,1, -5.546563,-34.571503,-3.206382, 0.176582,0.778504,0.073509, 0.003980,0.994816,0.006247,-0.101421, -5.242773,24.726723,4.029855, 0.076297,1.097147,0.219443, 0.036347,0.133559,0.009962
1.372829,1020.095947,56.414581,1, -3.512664,-12.892528,-11.648260, 0.352897,-0.040750,-0.380596, 0.002033,0.994852,0.004532,-0.101214, -1.216517,3.113477,12.076654, 0.064130,1.128284,0.340221, 0.036989,0.144843,0.013365
1.382830,1020.095947,56.414581,1, -2.033899,-30.235706,3.182454, 0.620033,-0.291107,-0.384058, -0.001239,0.995007,0.002932,-0.099755, -2.794111,20.422729,-2.623117, 0.036186,1.332532,0.313987, 0.037351,0.158170,0.016505
1.392831,1020.086426,56.416668,1, 0.574277,-18.893726,1.813760, 0.442386,-1.019273,-0.438125, -0.003644,0.995502,0.000979,-0.094673, 0.198294,9.101540,-1.748868, 0.038169,1.423557,0.296497, 0.037732,0.172407,0.019470
1.402834,1020.086426,56.416668,1, 10.724631,-19.262222,3.182454, 0.512433,-0.949759,-0.287911, -0.006327,0.995928,-0.000195,-0.089935, 10.010446,9.502954,-4.809854, 0.138304,1.518615,0.248384, 0.039116,0.187598,0.021955
1.412834,1020.086426,56.416668,1, 0.205783,-28.431519,5.039284, 0.219462,-0.448512,-0.089756, -0.007460,0.996119,-0.000529,-0.087698, -0.610640,18.697777,-4.577224, 0.132197,1.705592,0.202612, 0.040438,0.204654,0.023981
1.422834,1020.086426,56.416668,1, -0.492921,-19.860428,7.398607, 0.378998,-0.748674,-0.040217, -0.009368,0.996425,-0.000535,-0.083968, -1.671540,10.189480,-6.841517, 0.115482,1.807487,0.134197, 0.041593,0.222729,0.025323
1.432834,1020.060059,56.418751,1, -2.545963,-21.090338,5.680561, 0.051669,-0.667974,-0.016247, -0.009634,0.996697,-0.000563,-0.080639, -3.369489,11.388929,-4.793254, 0.081787,1.921377,0.086264, 0.042411,0.241942,0.026186
1.442837,1020.060059,56.418751,1, 0.349352,-34.762928,3.302095, -0.188833,-0.772644,0.121716, -0.008645,0.997010,0.000005,-0.076792, -0.114595,25.009148,-2.716849, 0.080641,2.171543,0.059087, 0.043217,0.263664,0.026777
1.455742,1020.060059,56.418751,1, -2.110470,-19.817356,0.076570, -0.368344,-0.672768,-0.016247, -0.006284,0.997352,-0.000244,-0.072463, -2.071665,10.009874,0.476985, 0.053906,2.300720,0.065243, 0.043913,0.293355,0.027619
1.465742,1020.060059,56.418751,1, 2.488536,-23.129023,-3.144169, -0.170722,0.161933,0.202150, -0.005359,0.997297,0.000697,-0.073276, 2.907400,13.293816,2.996110, 0.082980,2.433659,0.095204, 0.044743,0.317692,0.028571
1.475742,1020.026611,56.414581,1, -1.670190,-22.530819,-0.483350, -0.254618,-0.339846,0.210406, -0.004011,0.997425,0.001662,-0.071588, -1.645777,12.713739,0.902505, 0.066522,2.560796,0.104229, 0.045408,0.343300,0.029613
1.485742,1020.026611,56.414581,1, -0.004786,-24.253651,-1.258625, -0.141425,-0.735623,0.378998, -0.003164,0.997679,0.003516,-0.067927, 0.006153,14.439201,1.412330, 0.066584,2.705188,0.118352, 0.046074,0.370352,0.030797
1.495742,1020.026611,56.414581,1, 2.895315,-18.711872,-7.551748, 0.006658,0.074574,0.424275, -0.003054,0.997644,0.005633,-0.068306, 3.695082,8.897892,7.215072, 0.103535,2.794167,0.190503, 0.047109,0.398293,0.032702
1.505742,1020.026611,56.414581,1, 2.632105,-18.214167,-5.599205, 0.211738,1.046439,0.368078, -0.004014,0.997257,0.007526,-0.073524, 3.162140,8.407961,5.318649, 0.135156,2.878247,0.243690, 0.048461,0.427076,0.035139
1.515742,1020.052246,56.416668,1, -6.819544,-27.144180,2.230111, 0.143023,0.620033,0.281252, -0.004647,0.997010,0.008968,-0.076616, -7.545361,17.223455,-0.873725, 0.059702,3.050481,0.234952, 0.049058,0.457580,0.037488
1.525743,1020.052246,56.416668,1, -6.379265,-27.187250,1.028914, 0.205612,1.254449,-0.008523, -0.005732,0.996505,0.008975,-0.082859, -6.921155,17.265158,0.389090, -0.009516,3.223150,0.238844, 0.048962,0.489815,0.039877
1.535743,1020.052246,56.416668,1, -3.364309,-20.305492,4.953143, -0.030895,0.715914,-0.250623, -0.005714,0.996213,0.007693,-0.086419, -4.458137,10.490688,-4.041696, -0.054097,3.328057,0.198427, 0.048421,0.523096,0.041861
1.545743,1020.052246,56.416668,1, -4.981857,-22.918455,7.389036, -0.050071,0.875184,-0.230914, -0.005598,0.995835,0.006496,-0.090773, -6.508976,13.113243,-6.083962, -0.119187,3.459189,0.137587, 0.047230,0.557688,0.043237
1.555743,1020.013428,56.410416,1, 4.019942,-23.478374,0.516850, -0.375802,0.190964,-0.166993, -0.003808,0.995762,0.005489,-0.091731, 3.617372,13.720444,-1.040636, -0.083014,3.596394,0.127181, 0.046399,0.593652,0.044509
1.565743,1020.013428,56.410416,1, 3.871587,-20.367706,-0.717847, -0.375802,0.377400,-0.092952, -0.001990,0.995595,0.004846,-0.093619, 3.748415,10.597212,0.082826, -0.045529,3.702366,0.128009, 0.045944,0.630675,0.045789
1.575743,1020.013428,56.410416,1, 0.717847,-21.396620,-0.669990, -0.411757,0.270332,0.004794, 0.000055,0.995469,0.004675,-0.094974, 0.632187,11.597038,0.538822, -0.039207,3.818336,0.133397, 0.045552,0.668859,0.047123
1.585743,1020.013428,56.410416,1, 2.100898,-22.401606,-5.580062, -0.326263,-0.343841,0.104404, 0.001737,0.995627,0.005039,-0.093270, 2.868444,12.639288,5.036316, -0.010523,3.944729,0.183760, 0.045447,0.708306,0.048960
1.595743,1020.016113,56.414581,1, -4.608576,-22.861027,-4.082155, -0.043413,-0.349434,-0.023171, 0.001951,0.995789,0.004901,-0.091532, -4.018361,13.029957,4.785616, -0.050707,4.075028,0.231616, 0.044940,0.749056,0.051277
1.605745,1020.016113,56.414581,1, 2.148755,-24.449862,-7.747960, 0.114525,-0.098012,0.053534, 0.001407,0.995833,0.005219,-0.091040, 3.257378,14.693312,7.184558, -0.018126,4.221991,0.303476, 0.044759,0.791285,0.054312
1.615746,1020.016113,56.414581,1, 1.923829,-17.443678,-5.268995, 0.141159,-0.098811,0.058328, 0.000733,0.995877,0.005573,-0.090544, 2.646404,7.670704,4.827759, 0.008340,4.298706,0.351759, 0.044842,0.834276,0.057830
1.625746,1020.016113,56.414581,1, 0.574277,-25.665415,-3.594020, 0.277523,0.200552,0.010920, -0.000649,0.995785,0.005754,-0.091535, 0.928784,15.863501,3.489319, 0.017628,4.457341,0.386652, 0.045018,0.878849,0.061696
1.635746,1020.016113,56.414581,1, -2.254039,-21.884754,1.976471, 0.446648,0.265538,0.093218, -0.002838,0.995656,0.006421,-0.092844, -2.848780,12.055416,-1.375953, -0.010860,4.577895,0.372893, 0.044910,0.924628,0.065425
1.645748,1019.978760,56.416668,1, -2.311467,-18.448662,2.780460, 0.293770,0.115857,0.029031, -0.004291,0.995596,0.006701,-0.093412, -3.019603,8.627920,-2.121317, -0.041062,4.664191,0.351675, 0.044499,0.971280,0.068943
1.655748,1019.978760,56.416668,1, 2.900101,-28.618158,1.866402, 0.333454,0.691678,-0.100143, -0.006021,0.995262,0.006343,-0.096841, 2.157607,18.867872,-2.011947, -0.019486,4.852870,0.331556, 0.044304,1.019808,0.072258
1.665748,1019.978760,56.416668,1, -1.741975,-26.014767,8.638090, 0.098811,0.436260,-0.044478, -0.006548,0.995046,0.006156,-0.099007, -3.695368,16.283014,-7.754220, -0.056439,5.015700,0.254013, 0.043740,1.069965,0.074798
1.675748,1019.978760,56.416668,1, -4.010371,-21.918255,5.513063, -0.050870,-0.094550,-0.075640, -0.006329,0.995097,0.005758,-0.098536, -5.237599,12.121292,-4.318446, -0.108815,5.136913,0.210829, 0.042652,1.121334,0.076907
1.685748,1020.007568,56.416668,1, 3.704089,-25.119852,2.880958, -0.196024,-0.441054,-0.154476, -0.005417,0.995322,0.004907,-0.096342, 2.863352,15.379574,-3.242852, -0.080182,5.290709,0.178401, 0.041850,1.174241,0.078691
1.695748,1020.007568,56.416668,1, -1.631905,-27.574888,4.063013, -0.222392,-0.231980,-0.092685, -0.004349,0.995440,0.004344,-0.095190, -2.588084,17.783178,-3.418442, -0.106063,5.468541,0.144216, 0.040789,1.228927,0.080133
1.705748,1020.007568,56.416668,1, 5.867201,-25.325634,-1.679761, -0.184572,-0.729231,-0.038619, -0.003433,0.995785,0.004080,-0.091563, 5.885114,15.559347,0.773907, -0.047211,5.624134,0.151955, 0.040317,1.285168,0.081652
1.715748,1020.007568,56.416668,1, -1.871187,-24.114866,1.473979, -0.321469,-0.764921,-0.026900, -0.001829,0.996133,0.003812,-0.087760, -2.275452,14.297594,-1.020104, -0.069966,5.767110,0.141754, 0.039617,1.342839,0.083070
1.725748,1019.982422,56.416668,1, 4.235296,-28.206593,-7.058827, -0.131038,-0.803806,0.122781, -0.001108,0.996476,0.004374,-0.083759, 5.113470,18.426756,6.335750, -0.018831,5.951377,0.205112, 0.039429,1.402353,0.085121
1.735750,1019.982422,56.416668,1, 1.148555,-21.420547,0.019143, 0.005859,-1.086656,0.045810, -0.001094,0.996916,0.004610,-0.078343, 0.938189,11.624384,-0.136114, -0.009448,6.067645,0.203750, 0.039334,1.463042,0.087159
1.745752,1019.982422,56.416668,1, -0.196211,-22.325035,-0.205783, 0.105736,-0.640275,0.078569, -0.001575,0.997159,0.005047,-0.075148, -0.382559,12.515289,0.319937, -0.013274,6.192822,0.206950, 0.039202,1.524982,0.089229
1.755752,1019.982422,56.416668,1, -0.229711,-24.995424,1.718047, 0.067383,-0.598726,0.000000, -0.001896,0.997379,0.005077,-0.072161, -0.720936,15.190823,-1.554221, -0.020483,6.344731,0.191408, 0.038997,1.588430,0.091143
1.765753,1019.886475,56.418751,1, -2.708675,-23.870798,1.406980, 0.017046,-0.577153,0.028498, -0.001956,0.997582,0.005231,-0.069282, -3.119684,14.038795,-0.908627, -0.051683,6.485133,0.182321, 0.038480,1.653287,0.092966
1.775753,1019.886475,56.418751,1, -1.263410,-29.714071,3.393022, -0.053534,-0.566766,-0.113460, -0.001714,0.997777,0.004652,-0.066455, -1.971276,19.904119,-3.075517, -0.071396,6.684174,0.151566, 0.037766,1.720129,0.094482
1.785753,1019.886475,56.418751,1, -3.455236,-23.138596,0.713061, -0.202416,-0.583279,-0.117987, -0.000730,0.997971,0.004001,-0.063549, -3.700292,13.304607,-0.223601, -0.108399,6.817220,0.149330, 0.036682,1.788301,0.095975
1.795753,1019.886475,56.418751,1, -1.229911,-19.802999,3.158526, -0.296433,-0.612842,-0.247161, 0.000683,0.998165,0.002676,-0.060495, -1.709740,9.984909,-3.007470, -0.125496,6.917069,0.119255, 0.035427,1.857472,0.097168
1.805753,1019.886475,56.418751,1, -0.626920,-27.627529,1.986043, -0.272729,-0.506573,-0.230648, 0.001981,0.998316,0.001440,-0.057971, -0.938360,17.811365,-2.004800, -0.134880,7.095183,0.099207, 0.034078,1.928424,0.098160
1.815753,1019.883301,56.422916,1, -0.411565,-30.206993,0.473779, -0.274061,-0.486865,-0.221593, 0.003289,0.998451,0.000250,-0.055545, -0.487679,20.397173,-0.622734, -0.139757,7.299155,0.092980, 0.032681,2.001415,0.099090
1.825754,1019.883301,56.422916,1, -1.086341,-22.626532,-0.330210, -0.275925,-0.581681,-0.174717, 0.004619,0.998603,-0.000709,-0.052644, -1.024574,12.824646,0.232178, -0.150003,7.427414,0.095302, 0.031181,2.075697,0.100043
1.835754,1019.883301,56.422916,1, 0.325424,-31.858040,0.612563, -0.154742,-0.145953,-0.167526, 0.005347,0.998636,-0.001589,-0.051918, 0.343577,22.042429,-0.988419, -0.146568,7.647838,0.085417, 0.029715,2.152175,0.100897
1.845754,1019.883301,56.422916,1, -0.239282,-27.900312,0.105284, -0.226387,-0.147817,-0.130239, 0.006442,0.998666,-0.002302,-0.051182, -0.138891,18.091652,-0.445830, -0.147957,7.828754,0.080959, 0.028235,2.230463,0.101707
1.855754,1019.831543,56.416668,1, -0.200997,-32.255249,0.387637, -0.363817,-0.142757,-0.198688, 0.008206,0.998686,-0.003392,-0.050471, -0.047246,22.439495,-0.905087, -0.148429,8.053149,0.071908, 0.026751,2.310995,0.102426
1.865755,1019.831543,56.416668,1, -2.574677,-28.158735,1.148555, -0.380330,-0.314278,-0.174717, 0.010056,0.998744,-0.004374,-0.048902, -2.456258,18.348429,-1.469220, -0.172994,8.236651,0.057215, 0.025021,2.393369,0.102998
1.875755,1019.831543,56.416668,1, 0.157926,-28.900511,-0.267996, -0.400305,-0.200286,-0.299363, 0.011977,0.998762,-0.005976,-0.047908, 0.494722,19.088369,-0.456398, -0.168047,8.427535,0.052651, 0.023340,2.477645,0.103524
1.885756,1019.831543,56.416668,1, -2.244468,-23.540588,0.378066, -0.542795,-0.588073,-0.368344, 0.014582,0.998850,-0.007981,-0.044976, -1.924706,13.749582,-0.877898, -0.187296,8.565044,0.043871, 0.021467,2.563304,0.103963
1.895758,1019.787842,56.414581,1, -0.521635,-28.584660,-0.038285, -0.555047,-0.673833,-0.393646, 0.017239,0.998934,-0.010121,-0.041616, 0.020479,18.768417,-0.927271, -0.187091,8.752766,0.034596, 0.019596,2.650849,0.104309
1.905760,1019.787842,56.414581,1, -1.598405,-28.972296,-2.861816, -0.478075,-0.742016,-0.478608, 0.019490,0.999010,-0.012676,-0.037926, -0.684087,19.286533,1.815653, -0.193933,8.945669,0.052756, 0.017656,2.740324,0.104837
1.919047,1019.787842,56.414581,1, -2.502892,-31.590044,-1.225125, -0.371274,-1.083194,-0.486332, 0.021740,0.999160,-0.016137,-0.030768, -1.444257,21.873825,-0.029964, -0.213123,9.236307,0.052358, 0.014824,2.863046,0.105533
1.929047,1019.787842,56.414581,1, 1.986043,-25.828127,0.770489, -0.393913,-0.931381,-0.503910, 0.023555,0.999204,-0.018816,-0.026137, 2.880377,15.862566,-2.111744, -0.184319,9.394933,0.031241, 0.012981,2.956996,0.105845
1.939047,1019.723633,56.418751,1, -1.641476,-26.478975,-1.043271, -0.482869,-1.300259,-0.478075, 0.025782,0.999245,-0.021420,-0.019651, -0.489906,16.738306,-0.282878, -0.189218,9.562316,0.028412, 0.011089,3.052619,0.106129
1.949047,1019.723633,56.418751,1, -1.363909,-27.804600,-0.406780, -0.487397,-1.295198,-0.509769, 0.028027,0.999228,-0.024181,-0.013193, -0.027468,18.011866,-1.135005, -0.189493,9.742435,0.017062, 0.009194,3.150043,0.106300
1.962079,1019.723633,56.418751,1, -0.794417,-28.541588,-0.401994, -0.470085,-1.526911,-0.567298, 0.030797,0.999123,-0.028193,-0.003280, 0.812338,18.705677,-1.356674, -0.178907,9.986207,-0.000618, 0.006863,3.280184,0.106292
1.972079,1019.723633,56.418751,1, -1.895115,-22.616959,0.937986, -0.534273,-1.648361,-0.581414, 0.033223,0.998944,-0.031358,0.004940, -0.459603,12.772129,-2.452724, -0.183503,10.113928,-0.025145, 0.005028,3.381323,0.106040
1.982080,1019.676270,56.418751,1, -1.057628,-21.176479,0.114855, -0.433597,-1.644100,-0.599792, 0.035144,0.998697,-0.034616,0.013121, 0.431694,11.331417,-1.612112, -0.179185,10.227253,-0.041268, 0.003236,3.483606,0.105627
1.992081,1019.676270,56.418751,1, 0.468993,-20.252850,0.224925, -0.484201,-1.493619,-0.615505, 0.037343,0.998372,-0.037919,0.020555, 2.040365,10.280228,-1.682099, -0.158780,10.330066,-0.058091, 0.001648,3.586917,0.105047
2.002081,1019.676270,56.418751,1, 2.804388,-23.583660,-1.689333, -0.444517,-1.378295,-0.623229, 0.039363,0.997998,-0.041240,0.027402, 4.695910,13.536129,0.044404, -0.111821,10.465427,-0.057647, 0.000529,3.691571,0.104470
2.012081,1019.676270,56.418751,1, -0.066999,-20.195423,-1.555335, -0.460231,-1.355390,-0.513232, 0.041450,0.997587,-0.044004,0.034159, 1.663345,10.380829,-0.067885, -0.095187,10.569236,-0.058326, -0.000422,3.797263,0.103887
2.022081,1019.654541,56.418751,1, -1.708475,-18.893726,-1.909472, -0.424542,-1.294133,-0.562238, 0.043377,0.997127,-0.047003,0.040590, -0.004531,9.259754,0.188413, -0.095232,10.661834,-0.056442, -0.001375,3.903882,0.103322
2.032081,1019.654541,56.418751,1, -1.751546,-19.420149,-0.703490, -0.352631,-1.246991,-0.572891, 0.044958,0.996638,-0.050057,0.046764, 0.221822,9.672075,-1.122960, -0.093014,10.758554,-0.067671, -0.002305,4.011467,0.102646
2.042081,1019.654541,56.418751,1, -0.894916,-17.247465,-1.220340, -0.372606,-1.220357,-0.583012, 0.046644,0.996098,-0.053148,0.052807, 0.903945,7.479586,-0.396256, -0.083975,10.833350,-0.071634, -0.003145,4.119801,0.101929
2.052081,1019.654541,56.418751,1, -2.464607,-18.960726,-0.760918, -0.359023,-1.310912,-0.633084, 0.048250,0.995472,-0.056510,0.059282, -0.275483,9.286747,-1.246680, -0.086730,10.926218,-0.084100, -0.004012,4.229063,0.101088
2.062081,1019.567627,56.418751,1, -1.947758,-16.979469,-0.162712, -0.415486,-1.416381,-0.683421, 0.050119,0.994726,-0.060129,0.066282, 0.206911,7.202986,-1.665770, -0.084660,10.998248,-0.100758, -0.004859,4.339046,0.100081
2.072081,1019.567627,56.418751,1, -1.368695,-15.897913,-1.205983, -0.411225,-1.423306,-0.747875, 0.051982,0.993892,-0.064067,0.073295, 0.635324,6.175317,-0.515429, -0.078307,11.060001,-0.105912, -0.005642,4.449646,0.099022
2.082084,1019.567627,56.418751,1, 0.799203,-16.405191,-1.569692, -0.400039,-1.406793,-0.757463, 0.053796,0.992996,-0.068049,0.080217, 2.901598,6.436049,0.099985, -0.049283,11.124381,-0.104912, -0.006135,4.560923,0.097972
